effective_type,x,y,covered_before,covered_by_selected,covered_after
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00294,0.16222924,0.090359733,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00298,0.15264568,0.083553255,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00302,0.13905193,0.114512,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00306,0.14206989,0.11463611,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00310,0.14535554,0.097070746,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00314,0.16367108,0.092063427,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00318,0.16030778,0.10296626,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00322,0.1503647,0.10151899,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00326,0.14186962,0.093977921,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00330,0.14313819,0.096273519,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00334,0.1309121,0.10546326,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00338,0.14320615,0.096042596,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00342,0.13371532,0.083489016,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00346,0.13480414,0.08784008,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00350,0.14291427,0.096220069,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00354,0.15162607,0.10477429,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00358,0.14030069,0.095458366,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00362,0.14242487,0.095818453,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00366,0.13932532,0.094459698,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00370,0.13469611,0.087536566,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00374,0.14325128,0.096033648,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00378,0.14144157,0.10058598,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00382,0.14328843,0.096399397,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00386,0.14429851,0.097511485,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00390,0.14325202,0.096306078,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00394,0.14416175,0.098157942,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00398,0.14217682,0.09420827,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00402,0.14224361,0.096161664,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00406,0.14295416,0.096364655,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00410,0.13517317,0.084841281,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00414,0.1440329,0.097308651,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00418,0.13250747,0.10439792,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00422,0.14134632,0.094073407,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00426,0.14991491,0.10294976,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00430,0.14166901,0.09474121,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00434,0.13368672,0.083631136,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00438,0.14649889,0.098262012,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00442,0.14156039,0.095650598,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00446,0.13987401,0.095010325,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00450,0.15410659,0.081692025,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00454,0.15313807,0.087220401,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00458,0.13922532,0.10499554,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00462,0.14744222,0.080081977,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00466,0.14794444,0.079609357,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00470,0.1425382,0.096514687,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00474,0.15392001,0.10553832,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00478,0.1444917,0.097387202,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00482,0.11945803,0.096565187,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00486,0.10798071,0.10477656,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00490,0.1439871,0.10240684,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00494,0.14336659,0.096332066,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00498,0.14434381,0.096979305,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00502,0.14434707,0.096942738,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00506,0.14746974,0.09822613,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00510,0.13243996,0.10738136,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00514,0.13362104,0.10815329,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00518,0.1337983,0.10850524,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00522,0.14557409,0.096749306,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00526,0.14718215,0.098932013,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00530,0.14582166,0.097666867,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00534,0.15415712,0.10632627,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00538,0.14350331,0.096044764,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00542,0.18122198,0.088665821,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00546,0.15713814,0.085580058,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00550,0.14468732,0.1021615,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00554,0.14580604,0.097968869,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00558,0.13333897,0.10791042,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00562,0.1457525,0.098633967,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00566,0.15247086,0.10646079,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00570,0.14464037,0.10200657,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00574,0.14235517,0.12021013,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00578,0.14679424,0.092965379,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00582,0.14564015,0.097400188,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00586,0.14775878,0.10005678,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00590,0.13671783,0.08505968,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00594,0.14618306,0.098295644,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00598,0.14623041,0.097780906,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00602,0.14685421,0.098413207,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00606,0.14416441,0.096680164,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00610,0.1385826,0.06546174,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00614,0.13678445,0.087077454,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00618,0.12324418,0.098324284,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00622,0.13978356,0.11281949,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00626,0.14233322,0.093947664,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00630,0.1452824,0.097039811,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00634,0.1447314,0.098351441,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00639,0.14092737,0.095552973,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00643,0.14368539,0.095310159,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00647,0.14361183,0.096448295,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00651,0.13544776,0.098427758,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00655,0.14762434,0.087521203,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00660,0.14201893,0.095885538,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00664,0.14360261,0.09647724,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00668,0.1440341,0.096529998,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00672,0.14265782,0.09021394,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00676,0.14361893,0.096321978,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00680,0.14175788,0.094793648,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00684,0.14011081,0.094222769,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00688,0.13539638,0.087648302,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00692,0.14378686,0.097636409,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00696,0.14539571,0.097019196,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00700,0.1130523,0.099153407,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00704,0.13475229,0.098082937,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00708,0.14775965,0.090990923,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00712,0.1433249,0.096134812,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00716,0.14341284,0.096256062,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00720,0.13677472,0.092570432,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00724,0.14308627,0.095211096,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00728,0.14624806,0.097448289,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00732,0.1449282,0.08688388,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00736,0.13960597,0.09382131,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00740,0.12778519,0.11323193,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00744,0.14407946,0.098081075,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00748,0.15736437,0.12832493,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00752,0.13634062,0.097224936,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00756,0.14687285,0.10142168,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00760,0.14330439,0.096005373,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00764,0.14038047,0.11874125,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00768,0.14459275,0.10199738,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00772,0.14323324,0.09629757,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00776,0.16034883,0.080603488,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00780,0.14423679,0.10263924,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00784,0.14265662,0.094858281,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00788,0.14327259,0.096343152,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00792,0.14206885,0.095979474,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00796,0.14231923,0.095754817,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00800,0.16459829,0.092660978,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00804,0.164474,0.092659675,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00808,0.16158703,0.090713613,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00812,0.16623236,0.098966457,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00816,0.16582918,0.095311105,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00820,0.15108864,0.1023881,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00824,0.14188573,0.089934252,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00828,0.14757279,0.10082395,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00832,0.13406239,0.081534207,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00836,0.16474864,0.096696891,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00840,0.17930107,0.075682931,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00844,0.17336167,0.082244232,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00848,0.16386393,0.092564188,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00852,0.17723399,0.097864464,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00856,0.16920094,0.089459516,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00860,0.16523875,0.07278543,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00864,0.16418491,0.092877738,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00868,0.16447899,0.10393157,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00872,0.15873338,0.1015619,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00876,0.16470136,0.099797808,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00880,0.1673653,0.094791837,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00884,0.17525728,0.12371685,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00888,0.15490454,0.10499149,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00892,0.16354527,0.092351548,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00896,0.16379221,0.092661455,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00900,0.1495842,0.091889992,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00904,0.15219322,0.093292147,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00908,0.13064076,0.11582265,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00912,0.1406488,0.095717721,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00916,0.11675839,0.096238576,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00920,0.1453325,0.096935362,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00924,0.1608291,0.079742178,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00928,0.1452843,0.096668579,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00932,0.15794303,0.087698959,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00936,0.17921802,0.070245765,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00940,0.14489874,0.096416652,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00944,0.13244656,0.10662399,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00948,0.15563735,0.10581182,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00952,0.1362817,0.10954758,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00956,0.14484105,0.096280888,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00960,0.15517125,0.1097912,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00964,0.13872866,0.099525958,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00968,0.14228958,0.09288165,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00972,0.14962125,0.099373959,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00976,0.16375902,0.10800207,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00980,0.14684176,0.098826468,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00984,0.14458491,0.096409284,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00988,0.1451043,0.096933782,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00992,0.14082853,0.11361437,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim00996,0.14014289,0.11211365,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01000,0.1509821,0.068515949,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01004,0.15460664,0.084429473,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01008,0.17192852,0.10317756,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01012,0.1561538,0.084873617,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01016,0.15988909,0.087302744,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01020,0.15585142,0.084613487,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01024,0.15869881,0.06247364,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01028,0.14790544,0.076478928,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01032,0.14194891,0.094004951,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01036,0.13998455,0.093449585,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01040,0.16523103,0.097842313,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01044,0.15603867,0.085073084,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01048,0.1321964,0.085598707,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01052,0.15621634,0.085192978,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01056,0.15611182,0.086101465,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01060,0.17163314,0.068139941,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01064,0.17160381,0.068194486,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01068,0.17178053,0.068219021,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01072,0.16842143,0.074959397,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01076,0.15614648,0.084682412,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01080,0.1566063,0.091037877,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01084,0.15471056,0.084500223,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01088,0.15806143,0.08609052,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01092,0.14839894,0.076735385,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01096,0.15730807,0.08549428,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01100,0.16023661,0.11095726,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01104,0.16053706,0.11098593,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01108,0.16259196,0.11203039,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01112,0.16055131,0.11122246,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01116,0.15848449,0.10886163,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01120,0.15237236,0.1025758,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01124,0.16069101,0.11100835,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01128,0.15915585,0.10986946,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01132,0.16454229,0.093954846,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01136,0.15123306,0.098317161,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01140,0.14267373,0.11235026,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01144,0.17894869,0.095218971,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01148,0.15973409,0.11042816,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01152,0.16057435,0.11010242,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01156,0.15224007,0.10274467,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01160,0.15936446,0.109094,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01164,0.15859108,0.10899877,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01168,0.15879893,0.10864781,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01172,0.14150944,0.11555074,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01176,0.14122534,0.11504922,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01180,0.16020386,0.11079422,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01184,0.16044952,0.11090407,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01188,0.16083787,0.11031241,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01192,0.14962982,0.11803494,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01196,0.16163994,0.1173145,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01200,0.15201773,0.098856539,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01204,0.14284448,0.089281224,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01208,0.16782907,0.085092545,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01212,0.14883445,0.099979199,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01216,0.14829372,0.10109193,0,1,1
r3.0:Fe:cn12:CFeFeFeFeFeFeFeFeFeFeFe:sim01220,0.1400357,0.11148684,0,1,1
