source,source_idx,reason
large_file,11409,rejected_by_BondFilter_min_interatomic_distance
large_file,11410,rejected_by_BondFilter_min_interatomic_distance
large_file,11412,rejected_by_BondFilter_min_interatomic_distance
large_file,11413,rejected_by_BondFilter_min_interatomic_distance
large_file,11414,rejected_by_BondFilter_min_interatomic_distance
large_file,11415,rejected_by_BondFilter_min_interatomic_distance
large_file,11416,rejected_by_BondFilter_min_interatomic_distance
large_file,11417,rejected_by_BondFilter_min_interatomic_distance
large_file,11418,rejected_by_BondFilter_min_interatomic_distance
large_file,11419,rejected_by_BondFilter_min_interatomic_distance
large_file,11420,rejected_by_BondFilter_min_interatomic_distance
large_file,11422,rejected_by_BondFilter_min_interatomic_distance
large_file,11423,rejected_by_BondFilter_min_interatomic_distance
large_file,11424,rejected_by_BondFilter_min_interatomic_distance
large_file,11425,rejected_by_BondFilter_min_interatomic_distance
large_file,11426,rejected_by_BondFilter_min_interatomic_distance
large_file,11427,rejected_by_BondFilter_min_interatomic_distance
large_file,11428,rejected_by_BondFilter_min_interatomic_distance
large_file,11429,rejected_by_BondFilter_min_interatomic_distance
large_file,11430,rejected_by_BondFilter_min_interatomic_distance
large_file,11431,rejected_by_BondFilter_min_interatomic_distance
large_file,11433,rejected_by_BondFilter_min_interatomic_distance
large_file,11434,rejected_by_BondFilter_min_interatomic_distance
large_file,11435,rejected_by_BondFilter_min_interatomic_distance
large_file,11436,rejected_by_BondFilter_min_interatomic_distance
large_file,11437,rejected_by_BondFilter_min_interatomic_distance
large_file,11438,rejected_by_BondFilter_min_interatomic_distance
large_file,11439,rejected_by_BondFilter_min_interatomic_distance
large_file,11440,rejected_by_BondFilter_min_interatomic_distance
large_file,11442,rejected_by_BondFilter_min_interatomic_distance
large_file,11443,rejected_by_BondFilter_min_interatomic_distance
large_file,11444,rejected_by_BondFilter_min_interatomic_distance
large_file,11445,rejected_by_BondFilter_min_interatomic_distance
large_file,11446,rejected_by_BondFilter_min_interatomic_distance
large_file,11447,rejected_by_BondFilter_min_interatomic_distance
large_file,11448,rejected_by_BondFilter_min_interatomic_distance
large_file,11449,rejected_by_BondFilter_min_interatomic_distance
large_file,11450,rejected_by_BondFilter_min_interatomic_distance
large_file,11451,rejected_by_BondFilter_min_interatomic_distance
large_file,11453,rejected_by_BondFilter_min_interatomic_distance
large_file,11454,rejected_by_BondFilter_min_interatomic_distance
large_file,11455,rejected_by_BondFilter_min_interatomic_distance
large_file,11456,rejected_by_BondFilter_min_interatomic_distance
large_file,11457,rejected_by_BondFilter_min_interatomic_distance
large_file,11458,rejected_by_BondFilter_min_interatomic_distance
large_file,11459,rejected_by_BondFilter_min_interatomic_distance
large_file,11460,rejected_by_BondFilter_min_interatomic_distance
large_file,11461,rejected_by_BondFilter_min_interatomic_distance
large_file,11462,rejected_by_BondFilter_min_interatomic_distance
large_file,11464,rejected_by_BondFilter_min_interatomic_distance
large_file,11465,rejected_by_BondFilter_min_interatomic_distance
large_file,11466,rejected_by_BondFilter_min_interatomic_distance
large_file,11467,rejected_by_BondFilter_min_interatomic_distance
large_file,11468,rejected_by_BondFilter_min_interatomic_distance
large_file,11469,rejected_by_BondFilter_min_interatomic_distance
large_file,11470,rejected_by_BondFilter_min_interatomic_distance
large_file,11471,rejected_by_BondFilter_min_interatomic_distance
large_file,11472,rejected_by_BondFilter_min_interatomic_distance
large_file,11474,rejected_by_BondFilter_min_interatomic_distance
large_file,11475,rejected_by_BondFilter_min_interatomic_distance
large_file,11476,rejected_by_BondFilter_min_interatomic_distance
large_file,11477,rejected_by_BondFilter_min_interatomic_distance
large_file,11478,rejected_by_BondFilter_min_interatomic_distance
large_file,11479,rejected_by_BondFilter_min_interatomic_distance
large_file,11480,rejected_by_BondFilter_min_interatomic_distance
large_file,11481,rejected_by_BondFilter_min_interatomic_distance
