rank,source,source_idx,n_effective_envs_in_structure,pass,new_gain,covered,uncovered,coverage_pct
1243,large_file,15303,75,rare,6,18189,5442,76.97092801828107
1244,large_file,15386,75,rare,6,18195,5436,76.99631839532817
1245,large_file,15439,80,rare,6,18201,5430,77.02170877237526
1246,large_file,15460,74,rare,6,18207,5424,77.04709914942237
1247,large_file,15461,72,rare,6,18213,5418,77.07248952646947
1248,large_file,15499,71,rare,6,18219,5412,77.09787990351657
1249,large_file,15559,79,rare,6,18225,5406,77.12327028056367
1250,large_file,15577,78,rare,6,18231,5400,77.14866065761076
1251,large_file,15578,79,rare,6,18237,5394,77.17405103465786
1252,large_file,15588,75,rare,6,18243,5388,77.19944141170497
1253,large_file,15648,72,rare,6,18249,5382,77.22483178875207
1254,large_file,15682,82,rare,6,18255,5376,77.25022216579916
1255,large_file,15699,77,rare,6,18261,5370,77.27561254284626
1256,large_file,15705,79,rare,6,18267,5364,77.30100291989336
1257,large_file,15708,80,rare,6,18273,5358,77.32639329694047
1258,large_file,15719,66,rare,6,18279,5352,77.35178367398755
1259,large_file,15740,79,rare,6,18285,5346,77.37717405103466
1260,large_file,15778,74,rare,6,18291,5340,77.40256442808176
1261,large_file,15799,76,rare,6,18297,5334,77.42795480512886
1262,large_file,15811,75,rare,6,18303,5328,77.45334518217595
1263,large_file,15819,78,rare,6,18309,5322,77.47873555922305
1264,large_file,15856,73,rare,6,18315,5316,77.50412593627016
1265,large_file,15859,75,rare,6,18321,5310,77.52951631331726
1266,large_file,15872,80,rare,6,18327,5304,77.55490669036435
1267,large_file,15900,75,rare,6,18333,5298,77.58029706741145
1268,large_file,15966,74,rare,6,18339,5292,77.60568744445855
1269,large_file,16105,76,rare,6,18345,5286,77.63107782150566
1270,large_file,16137,83,rare,6,18351,5280,77.65646819855274
1271,large_file,16210,72,rare,6,18357,5274,77.68185857559985
1272,large_file,17354,74,rare,6,18363,5268,77.70724895264695
1273,large_file,19380,82,rare,6,18369,5262,77.73263932969405
1274,large_file,256,68,rare,6,18375,5256,77.75802970674114
1275,large_file,579,73,rare,6,18381,5250,77.78342008378824
1276,large_file,1060,76,rare,6,18387,5244,77.80881046083535
1277,large_file,1119,74,rare,6,18393,5238,77.83420083788245
1278,large_file,2371,71,rare,6,18399,5232,77.85959121492954
1279,large_file,2886,78,rare,6,18405,5226,77.88498159197664
1280,large_file,3722,77,rare,6,18411,5220,77.91037196902374
1281,large_file,4002,83,rare,6,18417,5214,77.93576234607085
1282,large_file,4005,82,rare,6,18423,5208,77.96115272311793
1283,large_file,4032,83,rare,6,18429,5202,77.98654310016504
1284,large_file,4160,82,rare,6,18435,5196,78.01193347721214
1285,large_file,4181,81,rare,6,18441,5190,78.03732385425924
1286,large_file,4197,82,rare,6,18447,5184,78.06271423130633
1287,large_file,4201,78,rare,6,18453,5178,78.08810460835343
1288,large_file,4265,83,rare,6,18459,5172,78.11349498540054
1289,large_file,4283,80,rare,6,18465,5166,78.13888536244764
1290,large_file,4294,84,rare,6,18471,5160,78.16427573949473
1291,large_file,4297,88,rare,5,18476,5155,78.18543438703398
1292,large_file,4302,85,rare,5,18481,5150,78.20659303457323
1293,large_file,4325,70,rare,5,18486,5145,78.22775168211248
1294,large_file,4346,84,rare,5,18491,5140,78.24891032965174
1295,large_file,4372,81,rare,5,18496,5135,78.27006897719097
1296,large_file,4398,79,rare,5,18501,5130,78.29122762473023
1297,large_file,4416,78,rare,5,18506,5125,78.31238627226948
1298,large_file,4434,75,rare,5,18511,5120,78.33354491980873
1299,large_file,4447,79,rare,5,18516,5115,78.35470356734797
1300,large_file,4491,74,rare,5,18521,5110,78.37586221488722
1301,large_file,4509,83,rare,5,18526,5105,78.39702086242647
1302,large_file,4537,77,rare,5,18531,5100,78.41817950996573
1303,large_file,4560,83,rare,5,18536,5095,78.43933815750498
1304,large_file,4582,76,rare,5,18541,5090,78.46049680504422
1305,large_file,4593,77,rare,5,18546,5085,78.48165545258347
1306,large_file,4613,79,rare,5,18551,5080,78.50281410012272
1307,large_file,4634,82,rare,5,18556,5075,78.52397274766197
1308,large_file,4636,79,rare,5,18561,5070,78.54513139520122
1309,large_file,4667,71,rare,5,18566,5065,78.56629004274046
1310,large_file,4678,68,rare,5,18571,5060,78.58744869027971
1311,large_file,4689,76,rare,5,18576,5055,78.60860733781897
1312,large_file,4697,73,rare,5,18581,5050,78.62976598535822
1313,large_file,4751,78,rare,5,18586,5045,78.65092463289747
1314,large_file,4806,79,rare,5,18591,5040,78.67208328043671
1315,large_file,4815,84,rare,5,18596,5035,78.69324192797596
1316,large_file,4822,84,rare,5,18601,5030,78.71440057551521
1317,large_file,4882,77,rare,5,18606,5025,78.73555922305447
1318,large_file,4918,71,rare,5,18611,5020,78.75671787059372
1319,large_file,5046,77,rare,5,18616,5015,78.77787651813296
1320,large_file,5242,72,rare,5,18621,5010,78.79903516567221
1321,large_file,5898,66,rare,5,18626,5005,78.82019381321146
1322,large_file,6366,93,rare,5,18631,5000,78.84135246075071
1323,large_file,6720,79,rare,5,18636,4995,78.86251110828997
1324,large_file,7004,64,rare,5,18641,4990,78.8836697558292
1325,large_file,7109,66,rare,5,18646,4985,78.90482840336846
1326,large_file,7122,70,rare,5,18651,4980,78.92598705090771
1327,large_file,8019,84,rare,5,18656,4975,78.94714569844696
1328,large_file,8756,103,rare,5,18661,4970,78.9683043459862
1329,large_file,8788,107,rare,5,18666,4965,78.98946299352545
1330,large_file,8806,106,rare,5,18671,4960,79.0106216410647
1331,large_file,8857,96,rare,5,18676,4955,79.03178028860395
1332,large_file,8888,104,rare,5,18681,4950,79.0529389361432
1333,large_file,8890,99,rare,5,18686,4945,79.07409758368244
1334,large_file,8927,103,rare,5,18691,4940,79.0952562312217
1335,large_file,8947,103,rare,5,18696,4935,79.11641487876095
1336,large_file,8982,84,rare,5,18701,4930,79.1375735263002
1337,large_file,8987,111,rare,5,18706,4925,79.15873217383945
1338,large_file,9000,71,rare,5,18711,4920,79.17989082137869
1339,large_file,9002,102,rare,5,18716,4915,79.20104946891794
1340,large_file,9031,108,rare,5,18721,4910,79.2222081164572
1341,large_file,9057,100,rare,5,18726,4905,79.24336676399645
1342,large_file,9084,98,rare,5,18731,4900,79.2645254115357
1343,large_file,9090,116,rare,5,18736,4895,79.28568405907494
1344,large_file,9115,100,rare,5,18741,4890,79.30684270661419
1345,large_file,9125,96,rare,5,18746,4885,79.32800135415344
1346,large_file,9137,107,rare,5,18751,4880,79.3491600016927
1347,large_file,9160,102,rare,5,18756,4875,79.37031864923195
1348,large_file,9169,98,rare,5,18761,4870,79.39147729677119
1349,large_file,9177,89,rare,5,18766,4865,79.41263594431044
1350,large_file,9190,93,rare,5,18771,4860,79.43379459184969
1351,large_file,9235,98,rare,5,18776,4855,79.45495323938894
1352,large_file,9237,107,rare,5,18781,4850,79.4761118869282
1353,large_file,9252,107,rare,5,18786,4845,79.49727053446743
1354,large_file,9296,100,rare,5,18791,4840,79.51842918200668
1355,large_file,9302,97,rare,5,18796,4835,79.53958782954594
1356,large_file,9309,100,rare,5,18801,4830,79.56074647708519
1357,large_file,9326,102,rare,5,18806,4825,79.58190512462443
1358,large_file,9336,95,rare,5,18811,4820,79.60306377216368
1359,large_file,9426,113,rare,5,18816,4815,79.62422241970293
1360,large_file,9468,113,rare,5,18821,4810,79.64538106724218
1361,large_file,9532,116,rare,5,18826,4805,79.66653971478144
1362,large_file,9538,101,rare,5,18831,4800,79.68769836232067
1363,large_file,9545,107,rare,5,18836,4795,79.70885700985993
1364,large_file,9621,72,rare,5,18841,4790,79.73001565739918
1365,large_file,9643,86,rare,5,18846,4785,79.75117430493843
1366,large_file,9652,105,rare,5,18851,4780,79.77233295247768
1367,large_file,9754,98,rare,5,18856,4775,79.79349160001692
1368,large_file,9769,104,rare,5,18861,4770,79.81465024755617
1369,large_file,9811,115,rare,5,18866,4765,79.83580889509543
1370,large_file,9847,112,rare,5,18871,4760,79.85696754263468
1371,large_file,9857,79,rare,5,18876,4755,79.87812619017393
1372,large_file,9882,92,rare,5,18881,4750,79.89928483771317
1373,large_file,9917,99,rare,5,18886,4745,79.92044348525242
1374,large_file,10069,114,rare,5,18891,4740,79.94160213279167
1375,large_file,10153,107,rare,5,18896,4735,79.96276078033092
1376,large_file,10165,109,rare,5,18901,4730,79.98391942787018
1377,large_file,10188,99,rare,5,18906,4725,80.00507807540941
1378,large_file,10191,98,rare,5,18911,4720,80.02623672294867
1379,large_file,10234,76,rare,5,18916,4715,80.04739537048792
1380,large_file,10248,71,rare,5,18921,4710,80.06855401802717
1381,large_file,10269,99,rare,5,18926,4705,80.08971266556642
1382,large_file,10312,78,rare,5,18931,4700,80.11087131310566
1383,large_file,10409,81,rare,5,18936,4695,80.13202996064491
1384,large_file,10422,76,rare,5,18941,4690,80.15318860818417
1385,large_file,10440,100,rare,5,18946,4685,80.17434725572342
1386,large_file,10476,87,rare,5,18951,4680,80.19550590326266
1387,large_file,10507,80,rare,5,18956,4675,80.21666455080191
1388,large_file,10524,91,rare,5,18961,4670,80.23782319834116
1389,large_file,10531,89,rare,5,18966,4665,80.25898184588041
1390,large_file,10559,109,rare,5,18971,4660,80.28014049341967
1391,large_file,10560,92,rare,5,18976,4655,80.3012991409589
1392,large_file,10584,95,rare,5,18981,4650,80.32245778849816
1393,large_file,10654,121,rare,5,18986,4645,80.34361643603741
1394,large_file,10664,102,rare,5,18991,4640,80.36477508357666
1395,large_file,10672,84,rare,5,18996,4635,80.38593373111591
1396,large_file,10707,92,rare,5,19001,4630,80.40709237865515
1397,large_file,10780,73,rare,5,19006,4625,80.4282510261944
1398,large_file,10875,81,rare,5,19011,4620,80.44940967373365
1399,large_file,10940,95,rare,5,19016,4615,80.4705683212729
1400,large_file,10990,90,rare,5,19021,4610,80.49172696881216
1401,large_file,11148,74,rare,5,19026,4605,80.5128856163514
1402,large_file,11402,91,rare,5,19031,4600,80.53404426389065
1403,large_file,11547,83,rare,5,19036,4595,80.5552029114299
1404,large_file,11944,88,rare,5,19041,4590,80.57636155896915
1405,large_file,12189,69,rare,5,19046,4585,80.5975202065084
1406,large_file,12317,91,rare,5,19051,4580,80.61867885404764
1407,large_file,12372,92,rare,5,19056,4575,80.6398375015869
1408,large_file,12409,91,rare,5,19061,4570,80.66099614912615
1409,large_file,12414,88,rare,5,19066,4565,80.6821547966654
1410,large_file,12444,90,rare,5,19071,4560,80.70331344420465
1411,large_file,12489,96,rare,5,19076,4555,80.72447209174389
1412,large_file,12501,91,rare,5,19081,4550,80.74563073928314
1413,large_file,12511,94,rare,5,19086,4545,80.7667893868224
1414,large_file,12515,94,rare,5,19091,4540,80.78794803436165
1415,large_file,12538,89,rare,5,19096,4535,80.80910668190089
1416,large_file,12617,71,rare,5,19101,4530,80.83026532944014
1417,large_file,13070,76,rare,5,19106,4525,80.85142397697939
1418,large_file,13368,75,rare,5,19111,4520,80.87258262451864
1419,large_file,13556,72,rare,5,19116,4515,80.8937412720579
1420,large_file,13620,68,rare,5,19121,4510,80.91489991959713
1421,large_file,13670,79,rare,5,19126,4505,80.93605856713639
1422,large_file,13721,71,rare,5,19131,4500,80.95721721467564
1423,large_file,14244,70,rare,5,19136,4495,80.97837586221489
1424,large_file,14414,70,rare,5,19141,4490,80.99953450975414
1425,large_file,14599,70,rare,5,19146,4485,81.02069315729338
1426,large_file,15084,68,rare,5,19151,4480,81.04185180483263
1427,large_file,15266,79,rare,5,19156,4475,81.06301045237188
1428,large_file,15284,80,rare,5,19161,4470,81.08416909991114
1429,large_file,15347,76,rare,5,19166,4465,81.10532774745039
1430,large_file,15361,75,rare,5,19171,4460,81.12648639498963
1431,large_file,15445,78,rare,5,19176,4455,81.14764504252888
1432,large_file,15448,81,rare,5,19181,4450,81.16880369006813
1433,large_file,15464,76,rare,5,19186,4445,81.18996233760738
1434,large_file,15490,73,rare,5,19191,4440,81.21112098514664
1435,large_file,15510,72,rare,5,19196,4435,81.23227963268587
1436,large_file,15511,79,rare,5,19201,4430,81.25343828022513
1437,large_file,15530,78,rare,5,19206,4425,81.27459692776438
1438,large_file,15538,70,rare,5,19211,4420,81.29575557530363
1439,large_file,15576,79,rare,5,19216,4415,81.31691422284288
1440,large_file,15582,76,rare,5,19221,4410,81.33807287038212
1441,large_file,15591,76,rare,5,19226,4405,81.35923151792137
1442,large_file,15604,72,rare,5,19231,4400,81.38039016546062
1443,large_file,15642,78,rare,5,19236,4395,81.40154881299988
1444,large_file,15658,71,rare,5,19241,4390,81.42270746053913
1445,large_file,15668,78,rare,5,19246,4385,81.44386610807837
1446,large_file,15673,79,rare,5,19251,4380,81.46502475561762
1447,large_file,15746,72,rare,5,19256,4375,81.48618340315687
1448,large_file,15751,75,rare,5,19261,4370,81.50734205069612
1449,large_file,15764,76,rare,5,19266,4365,81.52850069823536
1450,large_file,15767,80,rare,5,19271,4360,81.54965934577461
1451,large_file,15784,72,rare,5,19276,4355,81.57081799331387
1452,large_file,15790,69,rare,5,19281,4350,81.59197664085312
1453,large_file,15792,79,rare,5,19286,4345,81.61313528839237
1454,large_file,15817,78,rare,5,19291,4340,81.63429393593161
1455,large_file,15824,75,rare,5,19296,4335,81.65545258347086
1456,large_file,15831,70,rare,5,19301,4330,81.67661123101011
1457,large_file,15860,80,rare,5,19306,4325,81.69776987854937
1458,large_file,15865,84,rare,5,19311,4320,81.71892852608862
1459,large_file,15879,72,rare,5,19316,4315,81.74008717362786
1460,large_file,15896,77,rare,5,19321,4310,81.76124582116711
1461,large_file,15897,70,rare,5,19326,4305,81.78240446870636
1462,large_file,15914,72,rare,5,19331,4300,81.80356311624561
1463,large_file,15930,73,rare,5,19336,4295,81.82472176378486
1464,large_file,15941,71,rare,5,19341,4290,81.8458804113241
1465,large_file,15959,80,rare,5,19346,4285,81.86703905886336
1466,large_file,15968,71,rare,5,19351,4280,81.88819770640261
1467,large_file,15970,76,rare,5,19356,4275,81.90935635394186
1468,large_file,15978,76,rare,5,19361,4270,81.93051500148111
1469,large_file,15984,72,rare,5,19366,4265,81.95167364902035
1470,large_file,16048,74,rare,5,19371,4260,81.9728322965596
1471,large_file,16068,71,rare,5,19376,4255,81.99399094409885
1472,large_file,16125,73,rare,5,19381,4250,82.0151495916381
1473,large_file,16130,79,rare,5,19386,4245,82.03630823917736
1474,large_file,16152,82,rare,5,19391,4240,82.0574668867166
1475,large_file,16166,70,rare,5,19396,4235,82.07862553425585
1476,large_file,16217,70,rare,5,19401,4230,82.0997841817951
1477,large_file,16228,78,rare,5,19406,4225,82.12094282933435
1478,large_file,16785,72,rare,5,19411,4220,82.14210147687359
1479,large_file,3924,209,rare,5,19416,4215,82.16326012441284
1480,large_file,4039,75,rare,5,19421,4210,82.1844187719521
1481,large_file,4077,82,rare,5,19426,4205,82.20557741949135
1482,large_file,4087,85,rare,5,19431,4200,82.2267360670306
1483,large_file,4110,78,rare,5,19436,4195,82.24789471456984
1484,large_file,4119,83,rare,5,19441,4190,82.26905336210909
1485,large_file,4123,82,rare,5,19446,4185,82.29021200964834
1486,large_file,4171,81,rare,5,19451,4180,82.3113706571876
1487,large_file,4281,82,rare,5,19456,4175,82.33252930472685
1488,large_file,4307,84,rare,5,19461,4170,82.35368795226609
1489,large_file,4351,70,rare,5,19466,4165,82.37484659980534
1490,large_file,4354,78,rare,5,19471,4160,82.39600524734459
1491,large_file,4389,73,rare,5,19476,4155,82.41716389488384
1492,large_file,4390,87,rare,5,19481,4150,82.4383225424231
1493,large_file,4440,74,rare,5,19486,4145,82.45948118996233
1494,large_file,4471,85,rare,5,19491,4140,82.48063983750158
1495,large_file,4475,82,rare,5,19496,4135,82.50179848504084
1496,large_file,4476,85,rare,5,19501,4130,82.52295713258009
1497,large_file,4504,86,rare,5,19506,4125,82.54411578011934
1498,large_file,4513,84,rare,5,19511,4120,82.56527442765858
1499,large_file,4517,77,rare,5,19516,4115,82.58643307519783
1500,large_file,4523,82,rare,4,19520,4111,82.60335999322923
1501,large_file,4546,80,rare,4,19524,4107,82.62028691126064
1502,large_file,4598,70,rare,4,19528,4103,82.63721382929204
1503,large_file,4610,75,rare,4,19532,4099,82.65414074732342
1504,large_file,4629,77,rare,4,19536,4095,82.67106766535483
1505,large_file,4649,73,rare,4,19540,4091,82.68799458338623
1506,large_file,4657,75,rare,4,19544,4087,82.70492150141763
1507,large_file,4696,79,rare,4,19548,4083,82.72184841944903
1508,large_file,4698,81,rare,4,19552,4079,82.73877533748043
1509,large_file,4707,78,rare,4,19556,4075,82.75570225551182
1510,large_file,4714,79,rare,4,19560,4071,82.77262917354322
1511,large_file,4723,84,rare,4,19564,4067,82.78955609157462
1512,large_file,4729,83,rare,4,19568,4063,82.80648300960603
1513,large_file,4734,62,rare,4,19572,4059,82.82340992763743
1514,large_file,4741,85,rare,4,19576,4055,82.84033684566883
1515,large_file,4745,82,rare,4,19580,4051,82.85726376370022
1516,large_file,4758,74,rare,4,19584,4047,82.87419068173162
1517,large_file,4771,79,rare,4,19588,4043,82.89111759976302
1518,large_file,4795,83,rare,4,19592,4039,82.90804451779442
1519,large_file,4797,78,rare,4,19596,4035,82.92497143582582
1520,large_file,4800,76,rare,4,19600,4031,82.94189835385723
