source,source_idx,reason
large_file,497,rejected_by_BondFilter_min_interatomic_distance
large_file,498,rejected_by_BondFilter_min_interatomic_distance
large_file,499,rejected_by_BondFilter_min_interatomic_distance
large_file,500,rejected_by_BondFilter_min_interatomic_distance
large_file,501,rejected_by_BondFilter_min_interatomic_distance
large_file,502,rejected_by_BondFilter_min_interatomic_distance
large_file,503,rejected_by_BondFilter_min_interatomic_distance
large_file,504,rejected_by_BondFilter_min_interatomic_distance
large_file,505,rejected_by_BondFilter_min_interatomic_distance
large_file,506,rejected_by_BondFilter_min_interatomic_distance
large_file,507,rejected_by_BondFilter_min_interatomic_distance
large_file,508,rejected_by_BondFilter_min_interatomic_distance
large_file,509,rejected_by_BondFilter_min_interatomic_distance
large_file,510,rejected_by_BondFilter_min_interatomic_distance
large_file,511,rejected_by_BondFilter_min_interatomic_distance
large_file,512,rejected_by_BondFilter_min_interatomic_distance
large_file,513,rejected_by_BondFilter_min_interatomic_distance
large_file,514,rejected_by_BondFilter_min_interatomic_distance
large_file,515,rejected_by_BondFilter_min_interatomic_distance
large_file,516,rejected_by_BondFilter_min_interatomic_distance
large_file,517,rejected_by_BondFilter_min_interatomic_distance
large_file,518,rejected_by_BondFilter_min_interatomic_distance
large_file,519,rejected_by_BondFilter_min_interatomic_distance
large_file,520,rejected_by_BondFilter_min_interatomic_distance
large_file,521,rejected_by_BondFilter_min_interatomic_distance
large_file,522,rejected_by_BondFilter_min_interatomic_distance
large_file,523,rejected_by_BondFilter_min_interatomic_distance
large_file,524,rejected_by_BondFilter_min_interatomic_distance
large_file,525,rejected_by_BondFilter_min_interatomic_distance
large_file,526,rejected_by_BondFilter_min_interatomic_distance
large_file,527,rejected_by_BondFilter_min_interatomic_distance
large_file,528,rejected_by_BondFilter_min_interatomic_distance
large_file,529,rejected_by_BondFilter_min_interatomic_distance
large_file,530,rejected_by_BondFilter_min_interatomic_distance
large_file,531,rejected_by_BondFilter_min_interatomic_distance
large_file,532,rejected_by_BondFilter_min_interatomic_distance
large_file,533,rejected_by_BondFilter_min_interatomic_distance
large_file,534,rejected_by_BondFilter_min_interatomic_distance
large_file,535,rejected_by_BondFilter_min_interatomic_distance
large_file,536,rejected_by_BondFilter_min_interatomic_distance
large_file,537,rejected_by_BondFilter_min_interatomic_distance
large_file,538,rejected_by_BondFilter_min_interatomic_distance
large_file,539,rejected_by_BondFilter_min_interatomic_distance
large_file,540,rejected_by_BondFilter_min_interatomic_distance
large_file,541,rejected_by_BondFilter_min_interatomic_distance
large_file,542,rejected_by_BondFilter_min_interatomic_distance
large_file,543,rejected_by_BondFilter_min_interatomic_distance
large_file,544,rejected_by_BondFilter_min_interatomic_distance
large_file,545,rejected_by_BondFilter_min_interatomic_distance
large_file,546,rejected_by_BondFilter_min_interatomic_distance
large_file,547,rejected_by_BondFilter_min_interatomic_distance
large_file,548,rejected_by_BondFilter_min_interatomic_distance
large_file,549,rejected_by_BondFilter_min_interatomic_distance
large_file,550,rejected_by_BondFilter_min_interatomic_distance
large_file,551,rejected_by_BondFilter_min_interatomic_distance
large_file,552,rejected_by_BondFilter_min_interatomic_distance
large_file,553,rejected_by_BondFilter_min_interatomic_distance
large_file,554,rejected_by_BondFilter_min_interatomic_distance
large_file,555,rejected_by_BondFilter_min_interatomic_distance
large_file,556,rejected_by_BondFilter_min_interatomic_distance
large_file,557,rejected_by_BondFilter_min_interatomic_distance
large_file,558,rejected_by_BondFilter_min_interatomic_distance
large_file,559,rejected_by_BondFilter_min_interatomic_distance
large_file,560,rejected_by_BondFilter_min_interatomic_distance
large_file,561,rejected_by_BondFilter_min_interatomic_distance
large_file,562,rejected_by_BondFilter_min_interatomic_distance
large_file,563,rejected_by_BondFilter_min_interatomic_distance
large_file,564,rejected_by_BondFilter_min_interatomic_distance
large_file,565,rejected_by_BondFilter_min_interatomic_distance
large_file,566,rejected_by_BondFilter_min_interatomic_distance
large_file,567,rejected_by_BondFilter_min_interatomic_distance
large_file,568,rejected_by_BondFilter_min_interatomic_distance
large_file,569,rejected_by_BondFilter_min_interatomic_distance
large_file,570,rejected_by_BondFilter_min_interatomic_distance
large_file,571,rejected_by_BondFilter_min_interatomic_distance
large_file,572,rejected_by_BondFilter_min_interatomic_distance
large_file,573,rejected_by_BondFilter_min_interatomic_distance
large_file,574,rejected_by_BondFilter_min_interatomic_distance
large_file,575,rejected_by_BondFilter_min_interatomic_distance
large_file,576,rejected_by_BondFilter_min_interatomic_distance
large_file,577,rejected_by_BondFilter_min_interatomic_distance
large_file,578,rejected_by_BondFilter_min_interatomic_distance
large_file,579,rejected_by_BondFilter_min_interatomic_distance
large_file,580,rejected_by_BondFilter_min_interatomic_distance
large_file,581,rejected_by_BondFilter_min_interatomic_distance
large_file,582,rejected_by_BondFilter_min_interatomic_distance
large_file,583,rejected_by_BondFilter_min_interatomic_distance
large_file,584,rejected_by_BondFilter_min_interatomic_distance
large_file,585,rejected_by_BondFilter_min_interatomic_distance
large_file,586,rejected_by_BondFilter_min_interatomic_distance
large_file,587,rejected_by_BondFilter_min_interatomic_distance
large_file,588,rejected_by_BondFilter_min_interatomic_distance
large_file,589,rejected_by_BondFilter_min_interatomic_distance
large_file,590,rejected_by_BondFilter_min_interatomic_distance
large_file,591,rejected_by_BondFilter_min_interatomic_distance
large_file,592,rejected_by_BondFilter_min_interatomic_distance
large_file,593,rejected_by_BondFilter_min_interatomic_distance
large_file,594,rejected_by_BondFilter_min_interatomic_distance
large_file,595,rejected_by_BondFilter_min_interatomic_distance
large_file,596,rejected_by_BondFilter_min_interatomic_distance
large_file,597,rejected_by_BondFilter_min_interatomic_distance
large_file,598,rejected_by_BondFilter_min_interatomic_distance
large_file,599,rejected_by_BondFilter_min_interatomic_distance
large_file,600,rejected_by_BondFilter_min_interatomic_distance
large_file,601,rejected_by_BondFilter_min_interatomic_distance
large_file,602,rejected_by_BondFilter_min_interatomic_distance
large_file,603,rejected_by_BondFilter_min_interatomic_distance
large_file,604,rejected_by_BondFilter_min_interatomic_distance
large_file,605,rejected_by_BondFilter_min_interatomic_distance
large_file,606,rejected_by_BondFilter_min_interatomic_distance
large_file,607,rejected_by_BondFilter_min_interatomic_distance
large_file,608,rejected_by_BondFilter_min_interatomic_distance
large_file,609,rejected_by_BondFilter_min_interatomic_distance
large_file,610,rejected_by_BondFilter_min_interatomic_distance
large_file,611,rejected_by_BondFilter_min_interatomic_distance
large_file,612,rejected_by_BondFilter_min_interatomic_distance
large_file,613,rejected_by_BondFilter_min_interatomic_distance
large_file,614,rejected_by_BondFilter_min_interatomic_distance
large_file,615,rejected_by_BondFilter_min_interatomic_distance
large_file,616,rejected_by_BondFilter_min_interatomic_distance
large_file,617,rejected_by_BondFilter_min_interatomic_distance
large_file,618,rejected_by_BondFilter_min_interatomic_distance
large_file,619,rejected_by_BondFilter_min_interatomic_distance
large_file,620,rejected_by_BondFilter_min_interatomic_distance
large_file,621,rejected_by_BondFilter_min_interatomic_distance
large_file,622,rejected_by_BondFilter_min_interatomic_distance
large_file,623,rejected_by_BondFilter_min_interatomic_distance
large_file,624,rejected_by_BondFilter_min_interatomic_distance
large_file,625,rejected_by_BondFilter_min_interatomic_distance
large_file,626,rejected_by_BondFilter_min_interatomic_distance
large_file,627,rejected_by_BondFilter_min_interatomic_distance
large_file,628,rejected_by_BondFilter_min_interatomic_distance
large_file,629,rejected_by_BondFilter_min_interatomic_distance
large_file,630,rejected_by_BondFilter_min_interatomic_distance
large_file,631,rejected_by_BondFilter_min_interatomic_distance
large_file,632,rejected_by_BondFilter_min_interatomic_distance
large_file,633,rejected_by_BondFilter_min_interatomic_distance
large_file,634,rejected_by_BondFilter_min_interatomic_distance
large_file,635,rejected_by_BondFilter_min_interatomic_distance
large_file,636,rejected_by_BondFilter_min_interatomic_distance
large_file,637,rejected_by_BondFilter_min_interatomic_distance
large_file,638,rejected_by_BondFilter_min_interatomic_distance
large_file,639,rejected_by_BondFilter_min_interatomic_distance
large_file,640,rejected_by_BondFilter_min_interatomic_distance
large_file,641,rejected_by_BondFilter_min_interatomic_distance
large_file,642,rejected_by_BondFilter_min_interatomic_distance
large_file,643,rejected_by_BondFilter_min_interatomic_distance
large_file,644,rejected_by_BondFilter_min_interatomic_distance
large_file,645,rejected_by_BondFilter_min_interatomic_distance
large_file,646,rejected_by_BondFilter_min_interatomic_distance
large_file,647,rejected_by_BondFilter_min_interatomic_distance
large_file,648,rejected_by_BondFilter_min_interatomic_distance
large_file,649,rejected_by_BondFilter_min_interatomic_distance
large_file,650,rejected_by_BondFilter_min_interatomic_distance
large_file,651,rejected_by_BondFilter_min_interatomic_distance
large_file,652,rejected_by_BondFilter_min_interatomic_distance
large_file,653,rejected_by_BondFilter_min_interatomic_distance
large_file,654,rejected_by_BondFilter_min_interatomic_distance
large_file,655,rejected_by_BondFilter_min_interatomic_distance
large_file,656,rejected_by_BondFilter_min_interatomic_distance
large_file,657,rejected_by_BondFilter_min_interatomic_distance
large_file,658,rejected_by_BondFilter_min_interatomic_distance
large_file,659,rejected_by_BondFilter_min_interatomic_distance
large_file,660,rejected_by_BondFilter_min_interatomic_distance
large_file,661,rejected_by_BondFilter_min_interatomic_distance
large_file,662,rejected_by_BondFilter_min_interatomic_distance
large_file,663,rejected_by_BondFilter_min_interatomic_distance
large_file,664,rejected_by_BondFilter_min_interatomic_distance
large_file,665,rejected_by_BondFilter_min_interatomic_distance
large_file,666,rejected_by_BondFilter_min_interatomic_distance
large_file,667,rejected_by_BondFilter_min_interatomic_distance
large_file,668,rejected_by_BondFilter_min_interatomic_distance
large_file,669,rejected_by_BondFilter_min_interatomic_distance
large_file,670,rejected_by_BondFilter_min_interatomic_distance
large_file,671,rejected_by_BondFilter_min_interatomic_distance
large_file,672,rejected_by_BondFilter_min_interatomic_distance
large_file,673,rejected_by_BondFilter_min_interatomic_distance
large_file,674,rejected_by_BondFilter_min_interatomic_distance
large_file,675,rejected_by_BondFilter_min_interatomic_distance
large_file,676,rejected_by_BondFilter_min_interatomic_distance
large_file,677,rejected_by_BondFilter_min_interatomic_distance
large_file,678,rejected_by_BondFilter_min_interatomic_distance
large_file,679,rejected_by_BondFilter_min_interatomic_distance
large_file,680,rejected_by_BondFilter_min_interatomic_distance
large_file,681,rejected_by_BondFilter_min_interatomic_distance
large_file,682,rejected_by_BondFilter_min_interatomic_distance
large_file,683,rejected_by_BondFilter_min_interatomic_distance
large_file,684,rejected_by_BondFilter_min_interatomic_distance
large_file,685,rejected_by_BondFilter_min_interatomic_distance
large_file,686,rejected_by_BondFilter_min_interatomic_distance
large_file,687,rejected_by_BondFilter_min_interatomic_distance
large_file,688,rejected_by_BondFilter_min_interatomic_distance
large_file,689,rejected_by_BondFilter_min_interatomic_distance
large_file,690,rejected_by_BondFilter_min_interatomic_distance
large_file,691,rejected_by_BondFilter_min_interatomic_distance
large_file,692,rejected_by_BondFilter_min_interatomic_distance
large_file,693,rejected_by_BondFilter_min_interatomic_distance
large_file,694,rejected_by_BondFilter_min_interatomic_distance
large_file,695,rejected_by_BondFilter_min_interatomic_distance
large_file,696,rejected_by_BondFilter_min_interatomic_distance
large_file,697,rejected_by_BondFilter_min_interatomic_distance
large_file,698,rejected_by_BondFilter_min_interatomic_distance
large_file,19925,rejected_by_BondFilter_min_interatomic_distance
large_file,19928,rejected_by_BondFilter_min_interatomic_distance
large_file,19959,rejected_by_BondFilter_min_interatomic_distance
large_file,19963,rejected_by_BondFilter_min_interatomic_distance
large_file,19973,rejected_by_BondFilter_min_interatomic_distance
large_file,19978,rejected_by_BondFilter_min_interatomic_distance
