index,name,n_atoms,DFT_energy_pa,LASP_energy_pa,energy_residual,energy_MAE,force_MAE,force_RMSE,force_max_err,stress_MAE,stress_RMSE,stress_normal_MAE,stress_normal_RMSE,stress_res_xx,stress_res_yy,stress_res_zz,stress_res_yz,stress_res_xz,stress_res_xy
4019,test##004019,71,-8.537979492394365,-8.39898251830986,0.13899697408450606,0.13899697408450606,0.08253284674050383,0.10052784710473833,0.22365358471870422,0.007627040965417109,0.012195170693248769,0.007531248724262696,0.011835063327869242,0.002010167227126658,-0.020399300010467414,-0.0001842789351940155,0.02170113850479538,0.0004981271922588348,0.0009692339226603508
4020,test##004020,71,-8.537275039999999,-8.399314343661972,0.13796069633802688,0.13796069633802688,0.07789979712871459,0.10141411317112899,0.3008916974067688,0.011866865697546322,0.014670791659678944,0.011920423867801825,0.014553474019629921,0.001845487393438816,-0.022290095454081893,0.011625688755884767,0.023437417927198112,-0.0018395620863884687,-0.010162942568285871
4021,test##004021,71,-8.538863940985916,-8.400984643661973,0.1378792973239431,0.1378792973239431,0.0792145102061856,0.10024655032351532,0.2678757905960083,0.012279012768279548,0.014745889201002865,0.012439183735599121,0.014606522678281933,0.003040341893211007,-0.021793940104544163,0.012483269209042192,0.02315699026803486,-0.0020590675358107546,-0.01114046759903431
4022,test##004022,71,-8.535425455492957,-8.397482428169015,0.13794302732394215,0.13794302732394215,0.08416475548011036,0.10562343948069236,0.3774717450141907,0.012496169637112567,0.015954212113232284,0.012703808839432895,0.0158468402801855,0.002401965204626322,-0.025271427701227367,0.010438033612444997,0.026447027688845992,-0.0020362897776067257,-0.008382273837924004
4023,test##004023,71,-8.536022605211269,-8.398627483098592,0.13739512211267702,0.13739512211267702,0.08077762135962557,0.10317556840564127,0.30569708719849586,0.011305219668429345,0.017812873043917658,0.011706980915429691,0.017688056637081933,0.0021669436246156693,-0.03045776078943163,0.0024962383322417736,0.031024784315377474,-0.0016272645443677902,5.832640454173088e-05
4024,test##004024,71,-8.527759703943662,-8.388946102816902,0.13881360112675978,0.13881360112675978,0.08262461995238114,0.10350167770874155,0.28818878531455994,0.011566700360466106,0.018374323665657923,0.011587370235550528,0.01845639554970002,0.002395475283265114,-0.03187372503452934,-0.0004929103888571262,0.03158295899629593,-0.0006251265294849873,0.002430005930364132
4025,test##004025,71,-8.527274008169014,-8.387066908450704,0.14020709971831025,0.14020709971831025,0.09367765360752321,0.11542162972713842,0.27562110126018524,0.01007026523196449,0.015239790001545942,0.010105344699695706,0.015257880256113304,0.002408924512565136,-0.026266199303790927,-0.0016409102827310562,0.026070923078805208,-0.00011123484000563622,0.003923399373888969
4026,test##004026,71,-8.524614610422535,-8.383030850704225,0.14158375971831028,0.14158375971831028,0.094255060718303,0.11819351167742713,0.3646177388727665,0.010875576019467795,0.016525289839435974,0.010703597586446753,0.016346258787756366,0.0027450108900666237,-0.028153059305623174,-0.001212722563650459,0.02863344643265009,0.000401243502892612,0.004107973421923816
4027,test##004027,71,-8.518929296619719,-8.377770652112677,0.1411586445070423,0.1411586445070423,0.08987519988121176,0.11047617221025192,0.3094260096549988,0.009871013074492415,0.01538321580004406,0.00969050475396216,0.015088252560983622,0.0018446650356054306,-0.02604147046804428,-0.0011853787582367659,0.027000072645023465,0.00037007080391049385,0.0027844207361340523
4028,test##004028,71,-8.518197524225352,-8.378698214084507,0.13949931014084527,0.13949931014084527,0.09161860431203435,0.11376191488255097,0.3238879293203354,0.010647605600145956,0.014086881363050936,0.010528454324230552,0.013555019915523407,0.0022091353312134743,-0.022266175597906113,-0.007110052043572068,0.023970725014805794,0.0002828054130077362,0.00804674020037055
4029,test##004029,69,-8.589252287536231,-8.443794582608696,0.1454577049275354,0.1454577049275354,0.06342629639260375,0.0801005071599696,0.24120287410914898,0.0038037793104498028,0.004950564401735676,0.0019520437732959788,0.002362217972744502,0.0034054488642141223,-0.0022598017239943147,-0.00019088073167949915,0.00973446323769167,-0.0014484346465906128,0.005783646658528596
4030,test##004030,71,-8.531986027887324,-8.393552967605634,0.1384330602816899,0.1384330602816899,0.09135161850004601,0.11376855197207675,0.33281654119491577,0.01415146739842991,0.017523015606074548,0.01387715875171125,0.016922427202413246,0.0031657852232456207,-0.026624690275639296,-0.011841000756248832,0.027934246696531773,0.0011445346754044294,0.014198546763509512
4031,test##004031,71,-8.523963012394367,-8.385249608450705,0.13871340394366172,0.13871340394366172,0.08472543649545962,0.10344157399570561,0.31431055068969727,0.010308393626473844,0.014033808387247354,0.010477862864111861,0.014087292085283868,0.0020432109013199806,-0.023619412444531918,0.005770965246483684,0.02373034879565239,0.0026921811513602734,-0.00399424321949482
4032,test##004032,71,-8.513412474647886,-8.372364312676057,0.14104816197182934,0.14104816197182934,0.0839149114236393,0.10569184182514094,0.36037435941398144,0.0045323232576871915,0.006360468932656163,0.004786950856214389,0.006478533455879354,0.0006718803197145462,-0.0028589633584488183,0.010830008890479803,0.0017990485939662904,-0.00038342271000146866,-0.01065061567351222
4033,test##004033,69,-8.589283910289856,-8.443921075362319,0.14536283492753732,0.14536283492753732,0.06383129725697256,0.08044970219713947,0.2385533330962062,0.003030561065315851,0.00385624370128322,0.0018513902129294972,0.0023173572830928733,0.0034608389250934124,-6.127014057710767e-05,0.0020320615731179714,0.007640439260285348,-0.00142360730751534,0.003565149185305927
4034,test##004034,71,-8.515598296619718,-8.375049859154931,0.14054843746478696,0.14054843746478696,0.08310947339203506,0.10540647733313482,0.2797275185585022,0.004730737069621682,0.005684281455917635,0.004853801413749655,0.005749302815801588,-0.0007976293563842773,-0.0055023066233843565,0.008261468261480331,0.00557039980776608,-0.0002778889611363411,-0.007974729407578707
4035,test##004035,71,-8.521101185633801,-8.381937376056339,0.13916380957746277,0.13916380957746277,0.08490702677288578,0.10555149800715884,0.2795473337173462,0.001901133623808467,0.0023203310118764756,0.002124789728744266,0.002474974993641981,-0.001206730492413044,0.0012481434241635725,-0.003919495269656181,-0.0011268617236055434,0.000366823049262166,0.0035387477837502956
4036,test##004036,71,-8.522189563239436,-8.383070394366197,0.13911916887323983,0.13911916887323983,0.08686481252697432,0.10782141410570409,0.31497442722320557,0.004093974193286461,0.004808552947137417,0.004264303745003417,0.004869423523035204,-0.001218397170305252,0.004632987402146682,-0.006941526662558317,-0.0058970373356714845,0.00014653144171461463,0.005727365147322416
4037,test##004037,71,-8.52680253661972,-8.386668890140845,0.1401336464788745,0.1401336464788745,0.08622310399493553,0.10796221536738602,0.31827211380004883,0.002815595992918437,0.003404246275934028,0.003265655521924297,0.0038665849280148,-0.0005858214572072029,-0.0035843837540596724,-0.005626761354506016,0.00228403985965997,-0.00042075355304405093,0.004391815979033709
4038,test##004038,71,-8.529162418450703,-8.390753087323944,0.13840933112675913,0.13840933112675913,0.08937416212554548,0.11064978587974067,0.2926386594772339,0.0035312572448068145,0.00446356777338258,0.00275080317320923,0.0034236674248098774,7.549300789833069e-05,-0.0031589920399710536,0.005017924471758306,0.005210149633057881,-0.0001616289373487234,-0.007563355378806591
4039,test##004039,71,-8.535182061126761,-8.39750306056338,0.13767900056338078,0.13767900056338078,0.08730663772794842,0.10620990406420665,0.2910536453127861,0.0031123453300097026,0.0039640293164912395,0.003082777116408882,0.004311431128886152,3.926455974578857e-06,0.007175219172495417,0.00206918572075665,-0.004366536799352616,-0.0007059462368488312,-0.004353257594630122
4040,test##004040,71,-8.53175226802817,-8.394287969014085,0.1374642990140842,0.1374642990140842,0.08332860853879367,0.10323208176901165,0.3122864617034793,0.007376320601906627,0.009005414694221689,0.007549794584823151,0.00955699107179776,-0.0001345127820968628,0.014461373211815953,0.008053497760556638,-0.011218466330319643,-0.0011486848816275597,-0.009241388645023108
4041,test##004041,71,-8.526342925633804,-8.388172418309859,0.1381705073239452,0.1381705073239452,0.08728556011195683,0.11297457854774375,0.38843047618865967,0.0046148122831558185,0.005446567012777202,0.004723693088938792,0.005801477407292756,-6.003770977258682e-05,0.006216751178726554,0.007894290378317237,-0.005517244338989258,-0.0013007614761590958,-0.0066997886169701815
4042,test##004042,69,-8.589284873043479,-8.44390603768116,0.14537883536231888,0.14537883536231888,0.06374625989518821,0.08037324482026979,0.2374606286175549,0.00315472648950769,0.003967061294532321,0.0018850600366325427,0.0022193289994128095,0.0034145115059800446,-0.0005693910643458366,0.0016712775395717472,0.007889705251727719,-0.0014853277698421152,0.003898145805578679
4043,test##004043,71,-8.523127766478874,-8.383502798591548,0.13962496788732537,0.13962496788732537,0.08585282613522212,0.10804406215792373,0.3688979148864746,0.010167779289380027,0.013452787624440198,0.010267379373544827,0.01311573416757573,0.0034360889112576842,0.005626647733151913,-0.021739401476224884,-0.0067353323101997375,0.0005759508349001408,0.0228932544705458
4044,test##004044,71,-8.515406213239437,-8.37519170140845,0.14021451183098677,0.14021451183098677,0.09913367794022104,0.12301509206467785,0.363608255982399,0.0019729486666619778,0.0026745556263004654,0.0011077894208331902,0.0011596494096053423,0.0014185239560902119,-0.0012748613953590393,-0.0006299829110503197,0.005653476808220148,-0.00024065375328063965,0.002620193175971508
4045,test##004045,71,-8.51150277140845,-8.370798030985915,0.14070474042253522,0.14070474042253522,0.09177110313947265,0.11304398641976288,0.32963380217552185,0.005620903738114673,0.007063501551288393,0.004935790231684223,0.006934633459409749,0.0009814124496188015,-0.002028017886914313,-0.011797940358519554,0.006335779209621251,0.0020607691258192062,0.010521503398194909
4046,test##004046,71,-8.523995521549296,-8.386172871830986,0.13782264971830926,0.13782264971830926,0.08319229329061725,0.10603083308925904,0.3518461585044861,0.013376692698026696,0.015825304685418488,0.014075381603712836,0.01607582497819342,-0.0031228382140398026,0.020262298872694373,0.018841007724404335,-0.020976382307708263,0.00010696216486394405,-0.016950666904449463
4047,test##004047,69,-8.589305655507246,-8.443930805797102,0.14537484971014436,0.14537484971014436,0.06363968983972056,0.08030562359423825,0.2390257939696312,0.003279894363610462,0.004182846251313336,0.0019227528197613235,0.0023162446553196096,0.003658916015410796,-0.0005634285480482504,0.0015459138958249241,0.008334394966368563,-0.0013972692804600229,0.004179443475550215
4048,test##004048,71,-8.526061395352112,-8.386213276056338,0.1398481192957739,0.1398481192957739,0.08223958189944636,0.10512573278008254,0.3074234127998352,0.004155618623675157,0.005412465253657373,0.003826526692137122,0.004795419252138133,-0.003398069180548191,0.0075611143838614225,0.0005203965120017529,-0.00995736091863364,-0.0008772355504333973,-0.002619535196572542
4049,test##004049,71,-8.522253207887324,-8.38433494084507,0.13791826704225407,0.13791826704225407,0.0908982950861745,0.11593849537935359,0.35026197880506516,0.007787474043046434,0.009908483487057435,0.007588909415062517,0.010099326704861616,-1.7978018149733543e-05,0.006514536740723997,0.01623421348631382,-0.007473886013031006,0.0014835952315479517,-0.0150006347685121
